wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01573942999999645 40.63645916000000113))",747064579,2352,573.794501
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.0168385199999932 40.63712599000000125))",754809272,2352,478.5907538
"MultiPoint ((-74.01944690000000548 40.63633508000000205),(-74.01788099962939782 40.64136200037610536))",826788216,2352,573.7253705
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",828215513,2352,274.196937
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",872558635,2352,274.196937
"MultiPoint ((-74.02242802000000665 40.64059993000000048),(-74.01788099962939782 40.64136200037610536))",879113333,2352,393.8322077
"MultiPoint ((-74.01852116999999964 40.63722453999999829),(-74.01788099962939782 40.64136200037610536))",916233565,2352,462.6327158
"MultiPoint ((-74.02271786999999392 40.64526601000000028),(-74.01788099962939782 40.64136200037610536))",931662868,2352,596.1040722
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02178252999999586 40.62799599000000228))",232941826,2353,370.1988642
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02086930000000109 40.63382608999999945))",289337390,2353,599.856944
"MultiPoint ((-74.02792110000000037 40.62751707000000323),(-74.02550999975396451 40.62974200007911918))",295660882,2353,320.4016342
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02279882999999927 40.62910193999999819))",420835710,2353,240.1373426
"MultiPoint ((-74.02564361999999676 40.62577739999999693),(-74.02550999975396451 40.62974200007911918))",485930110,2353,440.4009611
"MultiPoint ((-74.02882954999999754 40.62893864000000121),(-74.02550999975396451 40.62974200007911918))",538248915,2353,294.6779206
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02279882999999927 40.62910193999999819))",710684577,2353,240.1373426
"MultiPoint ((-74.02823213000000635 40.63039627999999936),(-74.02550999975396451 40.62974200007911918))",800116270,2353,241.4915128
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02406125999999631 40.63330120999999906))",878182542,2353,413.8070031
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02341076000000442 40.6276141399999986))",954222564,2353,295.5981409
"MultiPoint ((-74.02550999975396451 40.62974200007911918),(-74.02475823000000332 40.62795420999999862))",960868366,2353,208.4680036
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02796094999999355 40.61946933000000115))",119583034,2354,359.2199616
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02578957000000059 40.62124296999999729))",136602766,2354,272.8121293
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",150863732,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",172939795,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",181911621,2354,111.2458861
"MultiPoint ((-74.03473232999999709 40.62529193000000305),(-74.02839800012814919 40.62268700034265834))",191372905,2354,609.0373137
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",207617616,2354,111.2458861
"MultiPoint ((-74.03056766000000266 40.6246782799999977),(-74.02839800012814919 40.62268700034265834))",413375330,2354,287.3977803
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",592548764,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",592924023,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",668751444,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",692943189,2354,111.2458861
"MultiPoint ((-74.03834460999999578 40.62364664999999775),(-74.02839800012814919 40.62268700034265834))",702432293,2354,848.3278581
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",706837462,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",805095420,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02819306000000665 40.62319396000000182))",867597332,2354,58.90630477
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02475327999999877 40.62432834999999898))",880585879,2354,358.22318
"MultiPoint ((-74.02972201999999413 40.62674806999999788),(-74.02839800012814919 40.62268700034265834))",882372299,2354,464.6742794
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",897458372,2354,111.2458861
"MultiPoint ((-74.02839800012814919 40.62268700034265834),(-74.02728485999999464 40.6221539000000007))",948911334,2354,111.2458861
"MultiPoint ((-74.03087599982963241 40.61662199955200236),(-74.03085910000000069 40.61612817000000319))",100471377,2355,54.85668734
"MultiPoint ((-74.03172455000000696 40.61820849000000067),(-74.03087599982963241 40.61662199955200236))",398803295,2355,190.2451022
"MultiPoint ((-74.03172455000000696 40.61820849000000067),(-74.03087599982963241 40.61662199955200236))",553506798,2355,190.2451022
"MultiPoint ((-74.03087599982963241 40.61662199955200236),(-74.02930385000000513 40.61790445999999832))",579126577,2355,194.8840336
"MultiPoint ((-74.03087599982963241 40.61662199955200236),(-74.02562478999999485 40.61426300000000111))",718963761,2355,515.8356775
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",114908722,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",146202054,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",168003231,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",180081058,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",201838944,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",246045823,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",246632896,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",323711753,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",341023174,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",370749001,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",410812476,2356,71.6028496
"MultiPoint ((-73.99169139999999345 40.73521131999999767),(-73.99073000010757539 40.73478900042950102))",422484540,2356,93.77953025
"MultiPoint ((-73.99085076000000072 40.73441528000000034),(-73.99073000010757539 40.73478900042950102))",453181981,2356,42.73646913
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",460568462,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",461786106,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",475114726,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",509595965,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",519089011,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",542090185,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",559773881,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",569798038,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",579613954,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",605148514,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",709894064,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",729132875,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",745379920,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",870923990,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",876091046,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",939572324,2356,71.6028496
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99073000010757539 40.73478900042950102))",963928686,2356,71.6028496
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",105931557,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",128694901,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",180636353,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",448086630,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93925439999999583 40.84244602999999785))",722680084,2357,193.5234004
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93634459000000447 40.83908492999999851))",746273807,2357,326.3667342
"MultiPoint ((-73.94044662999999673 40.84294618999999926),(-73.93956099985425112 40.84071899990794918))",763884171,2357,258.3630588
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",768289070,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",841456935,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",864414744,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93624538000000257 40.84078111000000177))",865957558,2357,279.7156832
"MultiPoint ((-73.94044662999999673 40.84294618999999926),(-73.93956099985425112 40.84071899990794918))",940010940,2357,258.3630588
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",946656993,2357,237.1443382
"MultiPoint ((-73.93956099985425112 40.84071899990794918),(-73.93921788999999478 40.84283849999999916))",950726990,2357,237.1443382
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97889575000000661 40.66814681999999692))",105366110,2358,239.9803764
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97989461999999605 40.66693655000000263))",171212402,2358,81.64858819
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97889575000000661 40.66814681999999692))",307704755,2358,239.9803764
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97637858000000222 40.67115460000000127))",397350034,2358,635.8655651
"MultiPoint ((-73.98190667999999448 40.6645297099999965),(-73.98030500046652946 40.66627099971279335))",612425764,2358,236.0793145
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97931343999999854 40.66962084000000033))",671604704,2358,381.3228664
"MultiPoint ((-73.98030500046652946 40.66627099971279335),(-73.97981830000000514 40.66901708000000326))",686842175,2358,307.709718
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97944427000000189 40.64280434999999869))",115055075,2359,138.7421199
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97558110999999315 40.64376974999999703))",157506663,2359,347.8476218
"MultiPoint ((-73.98372079000000667 40.6455223700000019),(-73.97967799972863645 40.64404099970337114))",289251042,2359,379.47041
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97701524999999378 40.64382769000000195))",426547380,2359,226.47438
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97701524999999378 40.64382769000000195))",457868283,2359,226.47438
"MultiPoint ((-73.98008824999999433 40.64621074000000078),(-73.97967799972863645 40.64404099970337114))",578589031,2359,243.4292811
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97835322999999619 40.64040245999999712))",592526903,2359,419.3006425
"MultiPoint ((-73.97967799972863645 40.64404099970337114),(-73.97944427000000189 40.64280434999999869))",832005279,2359,138.7421199
"MultiPoint ((-73.98483077000000208 40.64509158999999983),(-73.97967799972863645 40.64404099970337114))",965108517,2359,451.1936989
"MultiPoint ((-73.98505771000000664 40.64543471999999724),(-73.97967799972863645 40.64404099970337114))",999322106,2359,480.6441152
"MultiPoint ((-73.93359599960560047 40.84950499974065252),(-73.93352237999999943 40.84961753000000328))",326337791,2360,13.95367271
"MultiPoint ((-73.93435014000000649 40.84958781000000272),(-73.93359599960560047 40.84950499974065252))",340526198,2360,64.25528052
"MultiPoint ((-73.93435014000000649 40.84958781000000272),(-73.93359599960560047 40.84950499974065252))",703790566,2360,64.25528052
"MultiPoint ((-73.94013300025750368 40.84055600004963793),(-73.9398786299999955 40.83957539000000025))",159846105,2361,110.9905988
"MultiPoint ((-73.9426744900000017 40.84118246999999968),(-73.94013300025750368 40.84055600004963793))",348800524,2361,225.3498301
"MultiPoint ((-73.942279709999994 40.8421621299999984),(-73.94013300025750368 40.84055600004963793))",593976928,2361,254.147107
"MultiPoint ((-73.98049200023146454 40.68824599993546087),(-73.9803894500000041 40.68811257000000126))",255692072,2362,17.1665876
"MultiPoint ((-73.98049200023146454 40.68824599993546087),(-73.9803894500000041 40.68811257000000126))",435540814,2362,17.1665876
"MultiPoint ((-73.98049200023146454 40.68824599993546087),(-73.9803894500000041 40.68811257000000126))",490928065,2362,17.1665876
"MultiPoint ((-73.98049200023146454 40.68824599993546087),(-73.9803894500000041 40.68811257000000126))",851174378,2362,17.1665876
"MultiPoint ((-73.98049200023146454 40.68824599993546087),(-73.97977274999999509 40.6884555600000013))",936239242,2362,65.09986685
