wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-73.94090999997408176 40.8143160007806074),(-73.9408553699999942 40.814113159999998))",773972486,1767,22.99226467
"MultiPoint ((-73.99709303000000205 40.73702312000000347),(-73.99707900005930128 40.73737000076742021))",774458346,1018,38.53892906
"MultiPoint ((-73.87788143999999591 40.74827778000000222),(-73.87659099944512775 40.7485820009282449))",774476345,1796,114.09935
"MultiPoint ((-73.94895999970871969 40.69550000075680174),(-73.94422695999999462 40.69220416000000284))",774552998,1110,542.2131192
"MultiPoint ((-73.92076681000000349 40.80693189000000132),(-73.91944800009812866 40.80746700051822984))",774658118,1224,126.1534371
"MultiPoint ((-73.94013699984783727 40.83593600113896116),(-73.939921659999996 40.83594415999999683))",774708794,705,18.18509273
"MultiPoint ((-74.00924500040365217 40.71303600125829547),(-74.00888578999999368 40.71236666000000071))",774791468,777,80.28789913
"MultiPoint ((-73.98084165000000212 40.68297718000000174),(-73.97887899960261393 40.68390500055226511))",775065933,1587,195.3039199
"MultiPoint ((-73.89214599949497142 40.74723800067686597),(-73.89043460999999979 40.75216050000000223))",775158835,552,565.4232984
"MultiPoint ((-73.98090159999999571 40.75060260000000056),(-73.97979799992391747 40.75284600072060925))",775272343,1365,265.9899791
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98256499971986955 40.69154000134318494))",775510688,1896,92.39943291
"MultiPoint ((-73.90141400018447371 40.64580600113840347),(-73.89792065000000321 40.64119909000000064))",775598559,1068,590.790332
"MultiPoint ((-73.83860950999999773 40.84280199999999894),(-73.83647800030956887 40.84360900131861172))",775659380,625,200.8601944
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86844675999999765 40.65169816000000225))",775676435,599,2048.545105
"MultiPoint ((-73.87750100055957603 40.87402100117967052),(-73.87484997999999337 40.87306894000000312))",775829865,446,247.2188044
"MultiPoint ((-73.99824750999999878 40.74563068999999871),(-73.99814499977233595 40.74529900118560732))",775844271,759,37.83754416
"MultiPoint ((-73.8670430001970999 40.87121500132024465),(-73.85796399000000179 40.87306585999999697))",775881118,1727,792.4580802
"MultiPoint ((-73.86044400033566149 40.88766000121371746),(-73.85456408000000295 40.88345028999999897))",776003540,1720,681.2743117
"MultiPoint ((-73.92105900047197053 40.83572600081077297),(-73.91945074999999576 40.83777887000000106))",776042866,685,265.2748869
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",776339745,744,126.3632799
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",776339745,747,126.3632799
"MultiPoint ((-73.99266921999999624 40.73561760999999848),(-73.99123500051780411 40.73485900133318438))",776474887,326,147.560521
"MultiPoint ((-73.91066100027744312 40.67801700045315982),(-73.90789001999999641 40.67839381999999659))",776793517,1374,237.9749566
"MultiPoint ((-73.98898999970583645 40.75868500081033829),(-73.98816171999999369 40.75948558000000332))",776834216,385,113.1174514
"MultiPoint ((-74.11662824515740056 40.57395604592355198),(-74.11056460999999729 40.56959317999999826))",776883199,1489,705.9403297
"MultiPoint ((-73.98484000011217177 40.61734100107387491),(-73.98199071999999887 40.62025083999999708))",776911335,57,403.1636038
"MultiPoint ((-73.86240816000000109 40.83448066999999782),(-73.8608880003458097 40.83322500105023778))",777056399,631,189.4322497
"MultiPoint ((-74.00776600032303065 40.71271200056575879),(-74.00744659999999442 40.71280318000000165))",777148591,1634,28.82594937
"MultiPoint ((-73.95390599966394518 40.82139100076987148),(-73.95347214000000236 40.81721773000000297))",777437250,1128,464.8866234
"MultiPoint ((-73.94013699984783727 40.83593600113896116),(-73.939921659999996 40.83594415999999683))",777625291,705,18.18509273
"MultiPoint ((-73.95512000022489474 40.59502000075965356),(-73.93676322999999684 40.59634690000000035))",777637168,3,1560.819974
"MultiPoint ((-73.9427216699999974 40.81157524000000336),(-73.94111700020043543 40.81402400066213687))",777663972,1766,303.7754699
"MultiPoint ((-74.12634928999999318 40.62543635000000108),(-74.09664097422307805 40.58861564547134293))",777709767,1697,4800.002577
"MultiPoint ((-73.96778971999999897 40.80220898000000318),(-73.96664699989607072 40.80392600075141729))",777754419,1130,213.671591
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.93173917000000017 40.8508104399999965))",777903278,229,208.8341356
"MultiPoint ((-73.93771099999999308 40.67275683999999814),(-73.93421299970717087 40.66910200053876423))",777949802,1204,502.1945141
"MultiPoint ((-73.96727402000000495 40.7932171100000005),(-73.96500899942149942 40.79164200073495294))",778001778,726,259.1126826
"MultiPoint ((-73.92402800004501273 40.82757200132716946),(-73.92092381000000501 40.8268120099999976))",778146691,464,275.1175813
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.94599639999999852 40.63125715999999699))",778162747,1212,155.5289753
"MultiPoint ((-74.1468707700000067 40.63127759000000339),(-74.10974678412432581 40.57905815038962061))",778196591,1498,6595.296471
"MultiPoint ((-74.00428712999999448 40.60687130000000167),(-74.00189400049318067 40.60772300097482201))",778244389,35,223.5311015
"MultiPoint ((-73.99563200053088963 40.73867800064605404),(-73.99480862999999431 40.74016029999999944))",778876987,491,178.6964128
"MultiPoint ((-73.89032815000000198 40.88478530999999805),(-73.88513800040541923 40.87950300105121926))",778977337,1229,731.7606199
"MultiPoint ((-73.9656219200000038 40.64252108000000163),(-73.96399600008599862 40.64131400080974288))",779100460,1626,192.0499884
"MultiPoint ((-73.88728699953578882 40.83730600079729101),(-73.88553604999999891 40.83663036000000091))",779319686,1304,165.6460357
"MultiPoint ((-73.86978290999999786 40.70938664999999901),(-73.86661000037445035 40.69147900073443935))",779348471,73,2006.60955
"MultiPoint ((-73.98737989999999343 40.77074168000000043),(-73.98239199982025127 40.76936500060315183))",779402439,1143,448.0047819
"MultiPoint ((-73.96887128000000189 40.79884150000000176),(-73.96867899990172646 40.79928200045935682))",779462366,245,51.53863937
"MultiPoint ((-73.98943699976318555 40.73440600121849542),(-73.98760305999999787 40.7355924800000011))",779586221,1680,203.3682219
"MultiPoint ((-73.96632352999999682 40.79451508999999731),(-73.96431599945483981 40.79259100118786563))",779731646,374,272.6927014
"MultiPoint ((-73.90044900003537975 40.85603900050214321),(-73.89774178000000404 40.85666995999999784))",779823750,961,238.778368
"MultiPoint ((-73.94943700001486775 40.80211100107464972),(-73.94671888000000592 40.80032102999999921))",779890306,1321,303.5210899
"MultiPoint ((-73.98886299971159985 40.72320000128046047),(-73.98600365000000068 40.72266997999999916))",779942847,1025,248.6432691
"MultiPoint ((-73.91865500019517299 40.69871700063333009),(-73.91836721999999327 40.69881459999999862))",780161140,119,26.6278653
"MultiPoint ((-73.78241799948115442 40.71286500128810104),(-73.76478600000000085 40.69452445999999668))",780602688,1521,2523.581617
"MultiPoint ((-74.00699900039698775 40.70863000079609151),(-74.00453163999999617 40.7071518600000033))",780664481,1360,265.3642019
"MultiPoint ((-73.967482540000006 40.63985369000000247),(-73.96399600008599862 40.64131400080974288))",780867510,1626,336.5703454
"MultiPoint ((-73.97966200019949667 40.78398500069541655),(-73.97962812999999471 40.78414861000000258))",781053320,1136,18.39233085
"MultiPoint ((-73.91274299983379592 40.8397510012532905),(-73.90392525000000035 40.83783833999999757))",781185913,967,773.4249234
"MultiPoint ((-73.91333414000000346 40.84197384000000142),(-73.91333299949421587 40.84009700063030834))",781305374,968,208.4246041
"MultiPoint ((-73.90761799947105715 40.80834000119290295),(-73.9067681599999986 40.81036055999999945))",781382993,1221,235.5628526
"MultiPoint ((-74.1640837199999936 40.58692579000000222),(-74.150640017050506 40.55159994386354327))",781463716,1485,4084.62952
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.76363521000000389 40.7241409499999989))",781669348,1522,1978.201225
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.7599058299999939 40.72084499999999707))",781843779,1522,2059.635539
"MultiPoint ((-73.91108214999999859 40.69353101000000095),(-73.91064799977615962 40.69946800067977222))",781976233,342,660.3115788
"MultiPoint ((-73.98916730000000541 40.72441872999999646),(-73.98886299971159985 40.72320000128046047))",782126383,1025,137.7582907
"MultiPoint ((-73.90924549999999726 40.81888490000000047),(-73.90789300002873574 40.81658900134500101))",782149754,1757,279.3294436
"MultiPoint ((-73.87642400016866873 40.73627700100364279),(-73.87545147000000156 40.73533092000000266))",782565869,851,133.3658394
"MultiPoint ((-73.84443912999999782 40.72073498999999686),(-73.84403899977785102 40.72110000058624024))",782574344,841,52.78147302
"MultiPoint ((-73.99129800004936897 40.72395000121395015),(-73.9908014100000031 40.72598064000000306))",782586111,498,229.3691163
"MultiPoint ((-73.91189099986348765 40.77502500066967883),(-73.9005498799999998 40.77737192000000022))",782678867,1528,992.2469987
"MultiPoint ((-73.89738200032911664 40.74933000093470525),(-73.89327097999999694 40.75473774000000304))",782852011,863,693.6569539
"MultiPoint ((-73.89044199955050374 40.82081900069319857),(-73.89033032999999762 40.82208253000000298))",783032253,642,140.6313994
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.94599639999999852 40.63125715999999699))",783037427,1212,155.5289753
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98256499971986955 40.69154000134318494))",783260622,1896,92.39943291
"MultiPoint ((-73.88381153000000268 40.73356653999999821),(-73.87716699981730528 40.73607500046234975))",783477099,852,626.5973487
"MultiPoint ((-73.97640699975946177 40.62613300116559856),(-73.9763439500000004 40.62649970999999738))",783713255,1503,41.06972921
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99413000010537189 40.60199300109584897))",783732992,43,975.3131242
"MultiPoint ((-73.97973261999999295 40.7493013899999994),(-73.97775299946428618 40.75165300046196393))",783817255,1260,310.0745149
"MultiPoint ((-74.00940299976662118 40.71094400128057345),(-74.00927151000000492 40.71065664000000339))",784732117,1467,33.79006291
"MultiPoint ((-73.86912000049440508 40.74909500084611835),(-73.86679585999999631 40.74753264000000286))",785140995,1790,261.9717003
"MultiPoint ((-74.01350199973819599 40.70462900101721715),(-74.01335362999999745 40.7054631399999991))",785150469,1707,93.47441878
"MultiPoint ((-74.08038213999999755 40.62826912999999962),(-74.075140576579102 40.62776314225065732))",785151931,1499,447.0153031
"MultiPoint ((-73.9503587600000003 40.68044287000000026),(-73.94975299964451665 40.68057200095437764))",785293093,803,53.18082456
"MultiPoint ((-73.80498006000000544 40.70201596999999794),(-73.80247799997424352 40.70164000049842201))",785359686,1102,215.5393788
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.94599639999999852 40.63125715999999699))",785380184,1212,155.5289753
"MultiPoint ((-73.95505076000000599 40.68908534999999915),(-73.9549569999717562 40.68936700054467792))",785480753,1112,32.26522839
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8608880003458097 40.83322500105023778))",786032261,631,310.6298741
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86844675999999765 40.65169816000000225))",786143154,599,2048.545105
"MultiPoint ((-73.86773281000000679 40.85366968999999671),(-73.86754399949008132 40.85633800085417988))",786166125,1730,296.746242
"MultiPoint ((-73.90527846999999895 40.82147272000000271),(-73.90195799960925171 40.81958300055107003))",786268727,1753,350.0124018
"MultiPoint ((-74.03492027999999436 40.61270700000000033),(-74.0313829999834212 40.61602100052129316))",786522532,1617,474.376292
"MultiPoint ((-73.9112420003158519 40.68341700123608007),(-73.9093289599999963 40.68337946999999843))",786705358,88,161.775401
"MultiPoint ((-73.98243300055153782 40.77382900079357597),(-73.98210072000000537 40.77423777999999999))",786813234,256,53.36275071
"MultiPoint ((-73.97282399996849733 40.79292300067820776),(-73.97081430000000069 40.79090424999999698))",787211426,1415,281.118404
"MultiPoint ((-73.91148420000000385 40.69490918999999707),(-73.91064799977615962 40.69946800067977222))",787409121,342,511.1565716
"MultiPoint ((-73.95385599951909228 40.82145400109552469),(-73.95187235000000214 40.82127102999999835))",787659144,1127,168.5735608
"MultiPoint ((-73.96486600000000067 40.64102768000000054),(-73.96399600008599862 40.64131400080974288))",787932499,1626,80.1677921
"MultiPoint ((-73.91886400044963068 40.86474500120515785),(-73.91859908000000701 40.86632319999999652))",788251188,209,176.6784004
"MultiPoint ((-73.85322600045600439 40.72707300076861969),(-73.85012740999999892 40.73395855999999782))",788288698,844,808.1959665
"MultiPoint ((-73.94766500014222288 40.81718800079138276),(-73.94516735999999923 40.81592954999999989))",788324890,364,252.8512914
"MultiPoint ((-73.8715823999999941 40.7339268400000023),(-73.87098299989291661 40.73335400105053594))",788357719,848,81.30395356
"MultiPoint ((-73.89016399958121895 40.6724790009952244),(-73.88767538999999829 40.66970236000000227))",788396647,884,373.2939516
"MultiPoint ((-74.0110659995302882 40.71043500086829425),(-74.0106096300000047 40.7100938499999998))",788523993,1880,54.05946938
"MultiPoint ((-73.82738999967381233 40.70080800102659424),(-73.82559981999999366 40.7043930900000035))",788660818,302,425.8953732
"MultiPoint ((-73.86312891999999408 40.67910409000000271),(-73.86029100016712334 40.67921500092731435))",789017394,436,240.2388898
"MultiPoint ((-73.99204666999999347 40.75160025999999647),(-73.99127099949824071 40.75104600052013382))",789036091,264,89.88559697
"MultiPoint ((-73.855707620000004 40.89643411000000128),(-73.8542879996535504 40.89832300117807762))",789404678,1716,241.4777741
"MultiPoint ((-73.99204666999999347 40.75160025999999647),(-73.99127099949824071 40.75104600052013382))",789530884,264,89.88559697
"MultiPoint ((-73.9672764299999983 40.6854251999999974),(-73.96706900021973752 40.68369500049261234))",789746206,801,192.9333813
"MultiPoint ((-73.99082511000000295 40.76346569999999758),(-73.98692399950259357 40.76174100123601107))",789747324,749,381.0299523
"MultiPoint ((-73.93319685000000163 40.74185101999999858),(-73.93182900025065862 40.74459400056048963))",789859032,1819,325.7781386
"MultiPoint ((-74.0110659995302882 40.71043500086829425),(-74.0106096300000047 40.7100938499999998))",790227650,1880,54.05946938
"MultiPoint ((-73.99896601000000373 40.72482820999999831),(-73.9979569995641242 40.72426000065273399))",790562634,1873,106.0579898
"MultiPoint ((-73.95502400050258984 40.80442800077117482),(-73.95464710999999625 40.80541863999999919))",790748858,370,114.5153789
