wkt_geom_LIB,CMPLNT_NUM,LIBRARY,DIST_LIB
"MultiPoint ((-74.0053310144535601 40.72998291458652886),(-74.00141222999999968 40.73107251999999789))",386018759,Hudson Park,352.4667545
"MultiPoint ((-73.93477783999999531 40.85206652000000105),(-73.93386591312449241 40.84787004116821407))",386091019,Fort Washington,472.3251677
"MultiPoint ((-73.99203927000000647 40.69270596999999867),(-73.99134798814833403 40.69568255523744682))",386192623,Brooklyn Heights,335.6682773
"MultiPoint ((-73.92105093000000693 40.7531654300000028),(-73.91862332039818284 40.75852926696433087))",386247453,Broadway,629.9391325
"MultiPoint ((-73.91494061956683481 40.65571088473936356),(-73.91102252999999678 40.65173348999999803))",386422594,East Flatbush,552.163942
"MultiPoint ((-73.97533194000000378 40.75243778000000106),(-73.97356771683344334 40.75406787555062493))",386729969,Grand Central,234.446477
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82888468513289126 40.75777406826377813))",386857916,Flushing,232.837543
"MultiPoint ((-73.99829859999999826 40.72363697000000116),(-73.99568416859453635 40.72413926605543111))",387032880,Mulberry Street,227.8151911
"MultiPoint ((-73.86165592933878088 40.73743413794850454),(-73.85012740999999892 40.73395855999999782))",387067064,Lefrak City,1047.514377
"MultiPoint ((-74.00037222999999642 40.57916262999999901),(-73.98606199262650307 40.57663777607667299))",387268511,Coney Island,1243.65888
"MultiPoint ((-73.95802209000000005 40.71756615999999696),(-73.95755461344940329 40.70693042467485867))",387280189,Williamsburgh,1181.741252
"MultiPoint ((-73.97990195853162732 40.74380962013241714),(-73.97973860000000457 40.74150629999999751))",387376621,Kips Bay,256.1531193
"MultiPoint ((-73.96938170465759299 40.7621860177235007),(-73.96681322999999963 40.76124628000000172))",387407321,58th Street,240.6769582
"MultiPoint ((-73.94732523000000413 40.5909092799999982),(-73.94112492296973471 40.59486151512161456))",387958030,Kings Bay,684.1742033
"MultiPoint ((-73.73469792000000211 40.75932068000000186),(-73.73183792044950735 40.75925363922453215))",388057454,North Hills,241.6146047
"MultiPoint ((-73.98300921762813687 40.74811515837409104),(-73.98158841000000052 40.74675458000000106))",388087735,"Science, Industry and Business Library (SIBL)",192.9437118
"MultiPoint ((-73.90587161000000549 40.66778911000000107),(-73.90524945420668246 40.66449962821874919))",388399687,Stone Avenue,369.0574562
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.85916072000000554 40.66826291000000282))",388544924,Cypress Hills,1351.03186
"MultiPoint ((-73.94688582000000565 40.80837413999999796),(-73.94331559838256851 40.80616044207548043))",388590086,Harlem,388.8283094
"MultiPoint ((-73.94856613670773982 40.67537085185231405),(-73.94165270000000589 40.67520449999999954))",388670250,Brower Park,584.8003226
"MultiPoint ((-73.9539980100000065 40.80384839999999969),(-73.95353074430393292 40.80297988196676329))",388807270,115th Street,104.1976185
"MultiPoint ((-73.97788559999999336 40.75760666000000043),(-73.97736329270696842 40.76080689474171947))",389048620,53rd Street,358.1099345
"MultiPoint ((-74.01758916999999371 40.6417535799999996),(-74.0136300012150059 40.64591212398882902))",389087350,Sunset Park,570.443989
"MultiPoint ((-73.90945659290355252 40.77682707405274698),(-73.90088574000000676 40.77489920000000012))",389389699,Steinway,754.5564496
"MultiPoint ((-73.98250029999999811 40.75127531999999775),(-73.98169851078917247 40.75189156171030902))",389625522,Mid-Manhattan,96.26999181
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.92248216999999499 40.81353136999999975))",389716907,Mott Haven,268.6806576
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90585484999999721 40.67966024999999775))",389971391,Brownsville,932.6315778
"MultiPoint ((-74.0078692134009799 40.71357685109020963),(-74.00610127999999577 40.71443090000000353))",390258012,New Amsterdam,176.949406
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.9873010000000022 40.69224167000000136))",390315128,Brooklyn Heights,512.845876
"MultiPoint ((-73.8614574151798422 40.69453115325740811),(-73.84966615000000445 40.69690637000000066))",390451591,Woodhaven,1030.921733
"MultiPoint ((-73.82888468513289126 40.75777406826377813),(-73.82136409999999671 40.76011895999999979))",390528320,Flushing,686.3600186
"MultiPoint ((-73.94376038000000051 40.81785018000000065),(-73.94116092350962788 40.81483582138157118))",390557157,Countee Cullen,400.1902594
"MultiPoint ((-73.99122081783711735 40.76493461839480403),(-73.98757947000000001 40.76537299000000303))",390933585,Columbus,311.2804555
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.99119251999999847 40.7422378500000022))",390993365,Andrew Heiskell Braille and Talking Book,268.6244803
"MultiPoint ((-73.9364039690924244 40.76067995120376963),(-73.93077725000000555 40.75397041000000087))",391206351,Ravenswood <br> Now a Family Literacy Center,883.6930285
"MultiPoint ((-73.95134169404904867 40.77065254346264567),(-73.94775567000000649 40.77708734000000135))",391273645,Webster,776.0654223
"MultiPoint ((-73.90179407206183271 40.83126291201479319),(-73.89939178999999569 40.83172199999999918))",391368664,Morrisania,208.9454754
"MultiPoint ((-73.92586290917250835 40.8657487207370238),(-73.92505746000000499 40.86209525000000298))",391375541,Inwood,411.3660442
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.87191497999999967 40.67541150000000272))",391401317,Cypress Hills,349.7002521
"MultiPoint ((-73.96009182000000237 40.77333199000000263),(-73.95637252319333754 40.77365564161394929))",391500079,Yorkville,316.0428552
"MultiPoint ((-73.86165592933878088 40.73743413794850454),(-73.85164245999999366 40.743880070000003))",391553053,Lefrak City,1108.030131
"MultiPoint ((-73.89744090000000654 40.86190658000000298),(-73.89450288645043941 40.86298060519320785))",391580079,Bronx Library Center,274.9232613
"MultiPoint ((-73.99591214999999522 40.57540216999999672),(-73.98606199262650307 40.57663777607667299))",391852037,Coney Island,845.2434863
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.87134915000000035 40.83044253999999995))",392102073,Clason's Point,313.689504
"MultiPoint ((-73.86778567000000351 40.88708918999999753),(-73.85958124409599179 40.89108506540670618))",392115471,Wakefield,821.5825799
"MultiPoint ((-73.90277254280692887 40.90372277707977844),(-73.90167667000000051 40.90189766999999677))",392427043,Riverdale,222.7240636
"MultiPoint ((-73.8892436300410651 40.63446013901776865),(-73.88770298999999397 40.6319012000000015))",392455261,Jamaica Bay,312.6276767
"MultiPoint ((-73.90179407206183271 40.83126291201479319),(-73.90097507000000121 40.83136929999999865))",392486832,Morrisania,70.08523906
"MultiPoint ((-73.94345827853814512 40.79421476546372816),(-73.94234969000000035 40.79476909000000262))",392924898,Aguilar,111.9950879
"MultiPoint ((-73.95774821999999915 40.66589850999999811),(-73.9481022990788972 40.66118930773444617))",392980074,Crown Heights,968.9146211
"MultiPoint ((-73.99437915999999404 40.74074490999999654),(-73.99335691118673708 40.74046545561088095))",393400772,Andrew Heiskell Braille and Talking Book,91.75094026
"MultiPoint ((-73.96603066603613286 40.68737909411427012),(-73.96552699999999447 40.68675316000000208))",393415698,Clinton Hill,81.51167159
"MultiPoint ((-74.16952684000000318 40.57817568000000108),(-74.15111164313684355 40.55242326280796306))",393633727,Great Kills,3257.279681
"MultiPoint ((-73.99778193999999587 40.74627569999999821),(-73.99596856906980236 40.74448733065494821))",394031573,Muhlenberg,250.7922095
"MultiPoint ((-73.98670067000000472 40.66473622000000177),(-73.98345536969874559 40.6682350722980317))",394075192,Park Slope,475.6745111
"MultiPoint ((-73.91905921000000035 40.65759129999999999),(-73.91494061956683481 40.65571088473936356))",394352620,East Flatbush,406.1080778
"MultiPoint ((-73.96172316999999907 40.65495097000000158),(-73.95824218248398552 40.65192508104459534))",394422965,Flatbush,446.7435042
"MultiPoint ((-73.79467803992780262 40.70787313178585975),(-73.79272672999999827 40.70723981999999808))",394764585,Queens Central Library,179.2684436
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.8707841300000041 40.67853379000000302))",394844772,Cypress Hills,702.9536069
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.95128349802153878 40.69162308733464783))",395053650,Marcy,509.0391496
"MultiPoint ((-73.94803241890191714 40.82567237379983993),(-73.94309271999999567 40.82123683999999741))",395073660,Hamilton Grange,645.190067
"MultiPoint ((-73.91660215000000278 40.68563842999999736),(-73.91513241598248385 40.68481004767250653))",395147141,Saratoga,154.5911831
"MultiPoint ((-73.88723723774560881 40.68068925695902038),(-73.88333815999999388 40.68037248000000261))",395282750,Arlington,331.5001751
"MultiPoint ((-73.92355090156951292 40.83796001685503541),(-73.91962775000000363 40.83784211999999769))",395392642,High Bridge,331.1413441
"MultiPoint ((-73.92393762732760365 40.59137103427607229),(-73.91466397000000654 40.60262095000000215))",395555716,Gerritsen Beach,1475.409575
"MultiPoint ((-73.79467803992780262 40.70787313178585975),(-73.79324603999999965 40.70610167000000246))",395592804,Queens Central Library,230.9591842
"MultiPoint ((-73.87980702000000122 40.82721563999999859),(-73.87502060024047523 40.82999287527916721))",395635590,Clason's Point,508.0661057
"MultiPoint ((-73.88723723774560881 40.68068925695902038),(-73.87966939999999738 40.68152426000000332))",395691101,Arlington,646.4648642
"MultiPoint ((-73.91494061956683481 40.65571088473936356),(-73.90752294000000688 40.6571159900000012))",395735824,East Flatbush,646.4313101
"MultiPoint ((-73.81641403000000423 40.78542046999999826),(-73.81070183926587447 40.78854019464647251))",395895547,Whitestone,593.7029075
"MultiPoint ((-73.89128657999999916 40.66358222000000211),(-73.88607053682676451 40.66515936973013368))",395969524,New Lots,474.570736
"MultiPoint ((-73.94051638000000537 40.6881345500000009),(-73.93480547027618854 40.68300490204430986))",396044415,Macon,746.6907968
"MultiPoint ((-73.88409024999999986 40.8741160800000003),(-73.87838435032448103 40.87437981398937836))",396237062,Mosholu,481.8690652
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.86856785999999886 40.83535793000000069))",396301689,Clason's Point,806.9711699
"MultiPoint ((-73.843014996810453 40.72214695316668553),(-73.83439651999999853 40.71892316000000278))",396822097,Forest Hills,811.415724
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.99266921999999624 40.73561760999999848))",397128256,Andrew Heiskell Braille and Talking Book,541.4724096
"MultiPoint ((-73.95394828000000587 40.78175054999999816),(-73.95180567162080365 40.78595979862155474))",397181718,96th Street,501.2039251
"MultiPoint ((-73.95865523000000508 40.61572962999999703),(-73.953105848656989 40.61025666727607586))",397223729,Kings Highway,768.0528747
"MultiPoint ((-73.99062471000000585 40.75099904999999723),(-73.98300921762813687 40.74811515837409104))",397243829,"Science, Industry and Business Library (SIBL)",718.4735066
"MultiPoint ((-73.92447961000000589 40.82655639000000036),(-73.91758393603561217 40.82658455897066574))",397261274,Melrose,581.6952758
"MultiPoint ((-74.00841124999999465 40.61074947000000179),(-74.00337654508531671 40.60800934995232581))",397329194,"New Utrecht <br> (Temporary Closed, will reopen later this Summer (2016).",523.5804194
"MultiPoint ((-73.98345536969874559 40.6682350722980317),(-73.97637858000000222 40.67115460000000127))",397350034,Park Slope,680.5554602
"MultiPoint ((-73.89834943816875068 40.8460456873638833),(-73.89257136000000514 40.84612558999999976))",397470759,Tremont,487.3495746
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.8675427600000063 40.67864263999999963))",397756001,Cypress Hills,857.711282
"MultiPoint ((-73.88880989000000454 40.85412010000000294),(-73.88788268526543845 40.85434421451861198))",397925339,Belmont Library and Enrico Fermi Cultural Center,82.04797275
"MultiPoint ((-73.82888468513289126 40.75777406826377813),(-73.81982034000000681 40.76101134999999687))",397967917,Flushing,845.618738
"MultiPoint ((-74.11571483999999543 40.56928616999999804),(-74.11195814748114685 40.57193184836513211))",398457961,New Dorp,433.0226113
"MultiPoint ((-73.82694879999999671 40.83079890999999861),(-73.81909493682549339 40.82287218481685187))",398631157,Throg's Neck,1101.722939
"MultiPoint ((-74.01323077000000694 40.70430761000000075),(-74.0078692134009799 40.71357685109020963))",398752588,New Amsterdam,1124.634712
"MultiPoint ((-74.03172455000000696 40.61820849000000067),(-74.03136940540869659 40.61637311059178046))",398803295,Fort Hamilton,206.016198
"MultiPoint ((-74.01852116999999964 40.63722453999999829),(-74.0136300012150059 40.64591212398882902))",398949478,Sunset Park,1049.707244
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8583500481608155 40.83378098529544786))",398971322,Parkchester,341.4143038
"MultiPoint ((-73.90524945420668246 40.66449962821874919),(-73.90164461000000529 40.66443968000000098))",399179837,Stone Avenue,304.8997385
"MultiPoint ((-73.97898211999999774 40.76011556000000269),(-73.97736329270696842 40.76080689474171947))",399486847,53rd Street,156.776084
"MultiPoint ((-73.82241286999999375 40.82979019999999792),(-73.81909493682549339 40.82287218481685187))",399544551,Throg's Neck,817.6451108
"MultiPoint ((-73.94112492296973471 40.59486151512161456),(-73.93426564000000667 40.60223857999999808))",399750834,Kings Bay,1004.076573
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90247680999999602 40.67707185999999808))",399933938,Brownsville,804.6766324
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98223080385784556 40.75320442290988154))",400075236,Stephen A. Schwarzman Building,326.0313152
"MultiPoint ((-73.95180567162080365 40.78595979862155474),(-73.94820104999999444 40.78472339999999718))",400177767,96th Street,333.8027473
"MultiPoint ((-73.93386591312449241 40.84787004116821407),(-73.93161148000000082 40.84843619000000103))",400431526,Fort Washington,200.2381118
"MultiPoint ((-73.9337629200000066 40.69153438000000023),(-73.92839866742114907 40.69481670002192431))",400679085,DeKalb,581.7526517
"MultiPoint ((-73.98850101814436186 40.7144095503349206),(-73.98536599999999908 40.71851432999999787))",401109689,Seward Park,527.2080986
"MultiPoint ((-73.99122081783711735 40.76493461839480403),(-73.98861664999999732 40.75885707999999852))",401279286,Columbus,709.8237416
"MultiPoint ((-73.85017019717382425 40.82662920810022911),(-73.84731523000000664 40.82271702999999974))",401517813,Castle Hill,496.7388737
"MultiPoint ((-73.94115745000000572 40.70534732000000133),(-73.9396184213572667 40.70455906393867451))",401636009,Bushwick,156.775121
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.98774284104662513 40.72890664078862955))",401777070,Ottendorfer,673.7886662
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.82888468513289126 40.75777406826377813))",401904839,Flushing,435.7958556
"MultiPoint ((-73.96591256000000669 40.80715717999999725),(-73.96477561597041017 40.80613025800837335))",401970194,Morningside Heights,149.02619
